DATE,TIME,PICK UP ADDRESS
9/23/2014,8:33:00 AM," 720 Saint Marys St Mott Haven, BX"
9/23/2014,8:34:00 AM," 520 Concord Ave South Bronx, BX"
9/23/2014,8:34:00 AM," 2635 3rd Ave Cortlandt, BX"
9/23/2014,8:36:00 AM," 353 Cypress Ave Mott Haven, BX"
9/23/2014,8:36:00 AM,"MINORS! 383 E 162nd St Cortlandt, BX"
9/23/2014,8:37:00 AM," 433 Brook Ave Mott Haven, BX"
9/23/2014,8:37:00 AM," 455 Jackson Ave South Bronx, BX"
9/23/2014,8:37:00 AM," 346 Powers Ave Mott Haven, BX"
9/23/2014,8:37:00 AM," 500 E 147th St South Bronx, BX"
9/23/2014,8:38:00 AM," 604 Saint Marys St Mott Haven, BX"
9/23/2014,8:39:00 AM," 597 E 139th St Mott Haven, BX"
9/23/2014,8:39:00 AM," 353 Cypress Ave Mott Haven, BX"
9/23/2014,8:39:00 AM," 785 Courtlandt Ave Cortlandt, BX"
9/23/2014,8:40:00 AM," 725 Fox St South Bronx, BX"
9/23/2014,8:40:00 AM," 175 Alexander Ave Mott Haven, BX"
9/23/2014,8:40:00 AM," 520 E 137th St Mott Haven, BX"
9/23/2014,8:40:00 AM,"Prakriti - 718-414-2835 590 E 166th St Morrisania, BX"
9/23/2014,8:41:00 AM," 450 Zerega Ave Clason Point, BX"
9/23/2014,8:41:00 AM," 502 E 138th St Mott Haven, BX"
9/23/2014,8:42:00 AM," 689 Eagle Ave South Bronx, BX"
9/23/2014,8:42:00 AM," 485 Jackson Ave South Bronx, BX"
9/23/2014,8:42:00 AM," 502 E 138th St Mott Haven, BX"
9/23/2014,8:44:00 AM, 626 Trinity Ave NYC
9/23/2014,8:45:00 AM," 780 Saint Anns Ave South Bronx, BX"
9/23/2014,8:45:00 AM," 545 E 145th St Mott Haven, BX"
9/23/2014,8:45:00 AM," 180 Brook Ave Mott Haven, BX"
9/23/2014,8:46:00 AM," 445 E 140th St Mott Haven, BX"
9/23/2014,8:47:00 AM," 1347 Bristow St Foxhurst, BX"
9/23/2014,8:49:00 AM," 283 Cypress Ave Mott Haven, BX"
9/23/2014,8:49:00 AM," 175 Alexander Ave Mott Haven, BX"
9/23/2014,8:49:00 AM," 620 E 137th St Mott Haven, BX"
9/23/2014,8:51:00 AM," 694 E 141st St Mott Haven, BX"
9/23/2014,8:51:00 AM," 488 E 163rd St Cortlandt, BX"
9/23/2014,8:52:00 AM," 815 E 152nd St South Bronx, BX"
9/23/2014,8:52:00 AM," 46 Bruckner Blvd Mott Haven, BX"
9/23/2014,8:54:00 AM," 512 E 145th St Mott Haven, BX"
9/23/2014,8:54:00 AM," 680 Tinton Ave South Bronx, BX"
9/23/2014,8:54:00 AM," 80 Bruckner Blvd Mott Haven, BX"
9/23/2014,8:57:00 AM," 488 E 164th St Morrisania, BX"
9/23/2014,9:01:00 AM," 308 E 209th St Williamsbridge, BX"
9/23/2014,9:02:00 AM," 235 Brook Ave Mott Haven, BX"
9/23/2014,9:03:00 AM," 597 E 139th St Mott Haven, BX"
9/23/2014,9:04:00 AM," 340 Beekman Ave Mott Haven, BX"
9/23/2014,9:05:00 AM," 346 Powers Ave Mott Haven, BX"
9/23/2014,9:06:00 AM," 487 E 156th St South Bronx, BX"
9/23/2014,9:07:00 AM," 905 Eagle Ave Morrisania, BX"
9/23/2014,9:08:00 AM," 80 Bruckner Blvd Mott Haven, BX"
9/23/2014,9:11:00 AM," 512 E 145th St Mott Haven, BX85"
9/23/2014,9:11:00 AM," 749 Saint Anns Ave Morrisania, BX"
9/23/2014,9:12:00 AM," 546 E 145th St Mott Haven, BX"
9/23/2014,9:12:00 AM," 535 E 142nd St Mott Haven, BX"
9/23/2014,9:13:00 AM," 730 Bryant Ave Hunts Point, BX"
9/23/2014,9:13:00 AM," 350 Saint Anns Ave Mott Haven, BX"
9/23/2014,9:14:00 AM," 560 E 144th St Mott Haven, BX"
9/23/2014,9:15:00 AM," 308 E 209th St Williamsbridge, BX"
9/23/2014,9:16:00 AM," 545 E 146th St South Bronx, BX"
9/23/2014,9:16:00 AM,"credit card  730 Bryant Ave Hunts Point, BX"
9/23/2014,9:16:00 AM," 511 E 146th St South Bronx, BX"
9/23/2014,9:17:00 AM," 995 Union Ave Foxhurst, BX"
9/23/2014,9:18:00 AM," 340 Morris Ave Cortlandt, BX"
9/23/2014,9:18:00 AM," 175 Alexander Ave Mott Haven, BX"
9/23/2014,9:18:00 AM," 727 E 136th St Mott Haven, BX"
9/23/2014,9:18:00 AM," 674 Saint Marys St Mott Haven, BX"
9/23/2014,9:19:00 AM," 673 Dawson St South Bronx, BX"
9/23/2014,9:19:00 AM," 600 E 137th St Mott Haven, BX"
9/23/2014,9:20:00 AM," 666 E 141st St Mott Haven, BX"
9/23/2014,9:20:00 AM," 1304 Rev James A Polite Ave Foxhurst, BX"
9/23/2014,9:21:00 AM," 500 Trinity Ave South Bronx, BX"
9/23/2014,9:24:00 AM," 14 port termianal blvd BAYONNE, NJ"
9/23/2014,9:25:00 AM," 380 E 143rd St Mott Haven, BX"
9/23/2014,9:26:00 AM," 165 Saint Anns Ave Mott Haven, BX"
9/23/2014,9:28:00 AM," 676 E 141st St Mott Haven, BX"
9/23/2014,9:30:00 AM," 687 E 132nd St Mott Haven, BX"
9/23/2014,9:33:00 AM," 725 Fox St South Bronx, BX"
9/23/2014,9:34:00 AM, 1825 Riverside Dr NYC
9/23/2014,9:34:00 AM," 300 Morris Ave Cortlandt, BX"
9/23/2014,9:39:00 AM," 660 Southern Blvd South Bronx, BX"
9/23/2014,9:39:00 AM," 545 E 145th St Mott Haven, BX6"
9/23/2014,9:41:00 AM," 500 Bergen Ave South Bronx, BX"
9/23/2014,9:42:00 AM, 121 East 106 St NYC
9/23/2014,9:42:00 AM," 285 E 138th St Mott Haven, BX"
9/23/2014,9:46:00 AM," 328 Beekman Ave Mott Haven, BX"
9/23/2014,9:47:00 AM, 1250 Waters Pl Bronx
9/23/2014,9:47:00 AM," 920 Westchester Ave Foxhurst, BX"
9/23/2014,9:49:00 AM," 436 E 136th St Mott Haven, BX"
9/23/2014,9:50:00 AM," 683 E 140th St Mott Haven, BX"
9/23/2014,9:56:00 AM," 780 Saint Anns Ave South Bronx, BX"
9/23/2014,9:56:00 AM," 303 E 135th St Mott Haven, BX"
9/23/2014,9:56:00 AM," 370 Brook Ave Mott Haven, BX"
9/23/2014,9:57:00 AM, 221 E 122 St NYC
9/23/2014,10:00:00 AM," 510 E 156th St South Bronx, BX"
9/23/2014,10:03:00 AM," 700 E 156th St South Bronx, BX"
9/23/2014,10:03:00 AM," 780 Saint Anns Ave South Bronx, BX"
9/23/2014,10:04:00 AM," 726 E 152nd St South Bronx, BX"
9/23/2014,10:05:00 AM," 225 Saint Anns Ave Mott Haven, BX"
9/23/2014,10:05:00 AM," 480 Concord Ave South Bronx, BX"
9/23/2014,10:07:00 AM," 370 E 153rd St South Bronx, BX"
9/23/2014,10:08:00 AM," 370 E 153rd St South Bronx, BX"
9/23/2014,10:08:00 AM," 331 E 132nd St Mott Haven, BX"
9/23/2014,10:09:00 AM," 330 Bruckner Blvd Clason Point, BX"
9/23/2014,10:10:00 AM," 454 E 146th St South Bronx, "
9/23/2014,10:10:00 AM," 350 E 137th St Mott Haven, BX"
9/23/2014,10:11:00 AM," 380 E 143rd St Mott Haven, BX"
9/23/2014,10:13:00 AM," 331 E 132nd St Mott Haven, BX"
9/23/2014,10:13:00 AM,"DEAD END 545 E 146th St South Bronx, BX"
9/23/2014,10:14:00 AM, 597 E 139 St Bronx
9/23/2014,10:18:00 AM," 808 Courtlandt Ave Cortlandt, BX"
9/23/2014,10:20:00 AM," 726 E 152nd St South Bronx, BX"
9/23/2014,10:20:00 AM,"DEAD END 545 E 146th St South Bronx, BX"
9/23/2014,10:22:00 AM," 3097 3rd Ave Cortlandt, BX"
9/23/2014,10:23:00 AM," 345 Cypress Ave Mott Haven, BX"
9/23/2014,10:24:00 AM," 627 Wales Ave South Bronx, BX"
9/23/2014,10:25:00 AM," 481 Wales Ave South Bronx, BX"
9/23/2014,10:28:00 AM," 736 Saint Anns Ave South Bronx, BX"
9/23/2014,10:30:00 AM," 506 Jackson Ave South Bronx, BX"
9/23/2014,10:32:00 AM," 354 Cypress Ave Mott Haven, BX"
9/23/2014,10:36:00 AM," 2425 Eastchester Rd Baychester, BX"
9/23/2014,10:39:00 AM," 390 Jackson Ave South Bronx, BX"
9/23/2014,10:39:00 AM," 383 E 143rd St Mott Haven, BX"
9/23/2014,10:39:00 AM," 359 Southern Blvd Mott Haven, BX"
9/23/2014,10:40:00 AM," 820 Saint Anns Ave Morrisania, BX"
9/23/2014,10:41:00 AM," 520 E 137th St Mott Haven, BX"
9/23/2014,10:42:00 AM," 2417 3rd Ave Cortlandt, BX"
9/23/2014,10:50:00 AM," 759 Eagle Ave Morrisania, BX"
9/23/2014,10:50:00 AM," 331 E 132nd St Mott Haven, BX"
9/23/2014,10:50:00 AM," 700 E 156th St South Bronx, BX"
9/23/2014,10:55:00 AM," 785 Courtlandt Ave Cortlandt, BX"
9/23/2014,10:56:00 AM," 301 Morris Ave Cortlandt, BX"
9/23/2014,10:57:00 AM," 560 E 144th St Mott Haven, BX"
9/23/2014,10:58:00 AM," 787 E 149th St South Bronx, BX"
9/23/2014,10:58:00 AM," 368 E 155th St South Bronx, BX"
9/23/2014,10:59:00 AM,"credit card 264 E Gun Hill Rd Williamsbridge, BX"
9/23/2014,11:02:00 AM," 555 Cauldwell Ave South Bronx, BX"
9/23/2014,11:04:00 AM," 920 Westchester Ave Foxhurst, BX"
9/23/2014,11:05:00 AM," 165 Brook Ave Mott Haven, BX"
9/23/2014,11:11:00 AM," 380 E 143rd St Mott Haven, BX"
9/23/2014,11:13:00 AM," 611 E 149th St South Bronx, BX"
9/23/2014,11:18:00 AM," 840 Eagle Ave Morrisania, BX"
9/23/2014,11:19:00 AM," 354 Brook Ave Mott Haven, BX"
9/23/2014,11:30:00 AM,"NELSON FRIAS  928 Taylor Ave Clason Point, BX"
9/23/2014,11:35:00 AM," 545 E 145th St Mott Haven, BX"
9/23/2014,11:36:00 AM,"credit card 625 Tinton Ave South Bronx, BX"
9/23/2014,11:43:00 AM," 330 Bruckner Blvd Clason Point, BX"
9/23/2014,11:45:00 AM," 645 Westchester Ave South Bronx, BX"
9/23/2014,11:50:00 AM," 546 E 145th St Mott Haven, BX"
9/23/2014,11:51:00 AM," 397 E 155th St South Bronx, BX"
9/23/2014,11:51:00 AM," 170 Brown Pl Mott Haven, BX"
9/23/2014,11:52:00 AM," 170 Brown Pl Mott Haven, BX"
9/23/2014,11:52:00 AM," 2151 Washington Ave Tremont, BX"
9/23/2014,11:54:00 AM," 348 Beekman Ave Mott Haven, BX"
9/23/2014,11:59:00 AM," 905 Eagle Ave Morrisania, BX"
9/23/2014,12:01:00 PM," 452 E 148th St South Bronx, BX"
9/23/2014,12:04:00 PM," 466 E 134th St Mott Haven, BX"
9/23/2014,12:06:00 PM," 105 Willis Ave Mott Haven, BX"
9/23/2014,12:07:00 PM," 1543 Inwood Ave High Bridge, BX"
9/23/2014,12:10:00 PM," 383 E 141st St Mott Haven, BX"
9/23/2014,12:15:00 PM," 458 E 143rd St Mott Haven, BX"
9/23/2014,12:16:00 PM," 175 Alexander Ave Mott Haven, BX"
9/23/2014,12:25:00 PM," 353 Cypress Ave Mott Haven, BX"
9/23/2014,12:26:00 PM," 412 E 141st St Mott Haven, BX"
9/23/2014,12:27:00 PM," 412 E 141st St Mott Haven, BX"
9/23/2014,12:28:00 PM,"#1 575 E 140th St Mott Haven, BX"
9/23/2014,12:31:00 PM," 674 E 136th St Mott Haven, BX"
9/23/2014,12:32:00 PM," 2265 Bathgate Ave Tremont, BX"
9/23/2014,12:33:00 PM," 595 Trinity Ave South Bronx, BX"
9/23/2014,12:34:00 PM," 370 Morris Ave Cortlandt, BX"
9/23/2014,12:35:00 PM," 683 E 140th St Mott Haven, BX"
9/23/2014,12:35:00 PM," 430 E 149th St South Bronx, BX"
9/23/2014,12:36:00 PM," 515 E 145th St Mott Haven, BX"
9/23/2014,12:38:00 PM," 348 Beekman Ave Mott Haven, BX"
9/23/2014,12:41:00 PM," 281 E 143rd St Cortlandt, BX"
9/23/2014,12:45:00 PM," 442 Jackson Ave South Bronx, BX"
9/23/2014,12:46:00 PM," 520 E 144th St Mott Haven, BX"
9/23/2014,12:48:00 PM," 368 Jackson Ave Mott Haven, BX"
9/23/2014,12:50:00 PM," 388 E 141st St Mott Haven, BX"
9/23/2014,12:52:00 PM," 313 E 141st St Mott Haven, BX"
9/23/2014,12:55:00 PM," 815 E 152nd St South Bronx, BX"
9/23/2014,1:00:00 PM,"NICHOLAS SMITH 1482 Williamsbridge Rd Morris Park, BX"
9/23/2014,1:13:00 PM, 2510 Westchester Ave Bronx
9/23/2014,1:14:00 PM," 455 Jackson Ave South Bronx, BX"
9/23/2014,1:14:00 PM," 745 Fox St South Bronx, BX"
9/23/2014,1:15:00 PM," 79 Alexander Ave Mott Haven, BX"
9/23/2014,1:18:00 PM," 740 Grand Concourse Cortlandt, BX"
9/23/2014,1:19:00 PM, 44 Gramercy Park N NYC
9/23/2014,1:20:00 PM," 301 E 156th St Cortlandt, BX"
9/23/2014,1:21:00 PM," 442 Jackson Ave South Bronx, BX"
9/23/2014,1:22:00 PM," 585 Tinton Ave South Bronx, BX"
9/23/2014,1:24:00 PM," 669 Cauldwell Ave South Bronx, BX"
9/23/2014,1:24:00 PM, 669 Cauldwell Ave NYC
9/23/2014,1:25:00 PM," 340 Morris Ave Cortlandt, BX"
9/23/2014,1:25:00 PM," 383 E 143rd St Mott Haven, BX"
9/23/2014,1:27:00 PM," 370 E 153rd St South Bronx, BX"
9/23/2014,1:28:00 PM," 370 Brook Ave Mott Haven, BX"
9/23/2014,1:30:00 PM,"JENNIFER RAMOS  770 Saint Anns Ave South Bronx, BX"
9/23/2014,1:36:00 PM," 341 E 146th St Cortlandt, BX"
9/23/2014,1:36:00 PM,"credit card  27 Bruckner Blvd Mott Haven, BX"
9/23/2014,1:39:00 PM," 656 E 166th St Morrisania, BX"
9/23/2014,1:42:00 PM," 800 Saint Anns Ave Morrisania, BX"
9/23/2014,1:43:00 PM," 481 E 140th St Mott Haven, BX"
9/23/2014,1:46:00 PM," 460 E 147th St South Bronx, BX"
9/23/2014,1:48:00 PM," 2188 Creston Ave Morris Heights, BX"
9/23/2014,1:53:00 PM," 874 E 139th St Mott Haven, BX"
9/23/2014,1:56:00 PM," 607 E 139th St Mott Haven, BX"
9/23/2014,2:02:00 PM," 835 Trinity Ave Morrisania, BX"
9/23/2014,2:02:00 PM," 704 Eagle Ave South Bronx, BX"
9/23/2014,2:04:00 PM," 485 Jackson Ave South Bronx, BX"
9/23/2014,2:05:00 PM," 80 Bruckner Blvd Mott Haven, BX"
9/23/2014,2:06:00 PM," 959 E 156th St South Bronx, BX"
9/23/2014,2:08:00 PM," 347 Concord Ave South Bronx, BX"
9/23/2014,2:09:00 PM, 164 Saint Anns Ave NYC
9/23/2014,2:09:00 PM," 550 Cauldwell Ave South Bronx, BX"
9/23/2014,2:11:00 PM," 374 E 155th St South Bronx, BX"
9/23/2014,2:12:00 PM," 441 E 140th St Mott Haven, BX"
9/23/2014,2:14:00 PM," 760 Grand Concourse Cortlandt, BX"
9/23/2014,2:15:00 PM," 643 Wales Ave South Bronx, BX"
9/23/2014,2:17:00 PM," 700 E 156th St South Bronx, BX"
9/23/2014,2:20:00 PM," 438 E 145th St Mott Haven, BX"
9/23/2014,2:20:00 PM," 441 E 140th St Mott Haven, BX"
9/23/2014,2:22:00 PM," 845 E 149th St South Bronx, BX"
9/23/2014,2:22:00 PM, 300 Cathedral Pkwy NYC
9/23/2014,2:22:00 PM," 169 Cypress Ave Mott Haven, BX"
9/23/2014,2:24:00 PM," 609 E 156th St South Bronx, BX"
9/23/2014,2:27:00 PM," 430 Southern Blvd South Bronx, BX"
9/23/2014,2:27:00 PM," 786 E 149th St South Bronx, BX"
9/23/2014,2:28:00 PM," 874 E 139th St Mott Haven, BX"
9/23/2014,2:30:00 PM," 1468 Hoe Ave Westfarms, BX"
9/23/2014,2:32:00 PM," 290 E Post Rd WHITE PLAINS, NY."
9/23/2014,2:33:00 PM," 175 Alexander Ave Mott Haven, BX"
9/23/2014,2:36:00 PM," 786 E 149th St South Bronx, BX"
9/23/2014,2:40:00 PM," 345 Cypress Ave Mott Haven, BX"
9/23/2014,2:41:00 PM," 515 Courtlandt Ave Cortlandt, BX"
9/23/2014,2:42:00 PM," 666 E 141st St Mott Haven, BX"
9/23/2014,2:43:00 PM," 706 Brook Ave South Bronx, BX"
9/23/2014,2:47:00 PM," 400 Brook Ave Mott Haven, BX"
9/23/2014,2:47:00 PM," 283 Cypress Ave Mott Haven, BX"
9/23/2014,2:48:00 PM," 586 River Ave Cortlandt, BX"
9/23/2014,2:49:00 PM," 757 E 133rd St Mott Haven, BX"
9/23/2014,2:56:00 PM," 431 E 144th St Mott Haven, BX"
9/23/2014,2:59:00 PM," 751 E 161st St Morrisania, BX"
9/23/2014,3:00:00 PM," 345 Cypress Ave Mott Haven, BX"
9/23/2014,3:03:00 PM," 388 E 141st St Mott Haven, BX"
9/23/2014,3:04:00 PM," 454 E 160th St Cortlandt, BX"
9/23/2014,3:04:00 PM," 230 E 144th St Cortlandt, BX"
9/23/2014,3:07:00 PM," 1908 Belmont Ave Tremont, BX"
9/23/2014,3:09:00 PM," 720 Saint Marys St Mott Haven, BX"
9/23/2014,3:11:00 PM,"SCHOOL 890 Cauldwell Ave Morrisania, BX"
9/23/2014,3:19:00 PM, 44 Gramercy Park N NYC
9/23/2014,3:20:00 PM," 50 Bruckner Blvd Mott Haven, BX"
9/23/2014,3:21:00 PM,"CREDIT CARD 612 Allerton Ave Williamsbridge, BX"
9/23/2014,3:24:00 PM," 510 E 146th St South Bronx, BX1"
9/23/2014,3:25:00 PM," 412 Willis Ave Mott Haven, BX"
9/23/2014,3:26:00 PM," 785 Courtlandt Ave Cortlandt, BX"
9/23/2014,3:26:00 PM," 2417 3rd Ave Cortlandt, BX"
9/23/2014,3:28:00 PM," 604 Oak Ter Mott Haven, BX"
9/23/2014,3:29:00 PM," 513 Courtlandt Ave Cortlandt, BX"
9/23/2014,3:30:00 PM,"YESENIA ROJAS  1064 Cauldwell Ave Morrisania, BX"
9/23/2014,3:31:00 PM," 80 Bruckner Blvd Mott Haven, BX"
9/23/2014,3:37:00 PM," 620 Trinity Ave South Bronx, BX"
9/23/2014,3:38:00 PM," 520 E 137th St Mott Haven, BX"
9/23/2014,3:41:00 PM," 324 E 149th St Cortlandt, BX"
9/23/2014,3:41:00 PM," 1638 Anthony Ave Tremont, BX"
9/23/2014,3:42:00 PM," 800 Saint Anns Ave Morrisania, BX"
9/23/2014,3:43:00 PM,"grand concourse academy charter sch. 116 E 169th St High Bridge, BX"
9/23/2014,3:47:00 PM," 485 Jackson Ave South Bronx, BX"
9/23/2014,3:48:00 PM," 281 E 143rd St Cortlandt, BX"
9/23/2014,3:50:00 PM,"SCHOOL  E 156th St South Bronx, BX"
9/23/2014,3:51:00 PM," 495 E 158th St Cortlandt, BX"
9/23/2014,3:56:00 PM," 189 Cross St City Island, BX"
9/23/2014,3:58:00 PM,"LA BODEGA  297 Brook Ave Mott Haven, BX"
9/23/2014,3:58:00 PM," 331 E 132nd St Mott Haven, BX"
9/23/2014,3:58:00 PM," 545 E 145th St Mott Haven, BX"
9/23/2014,3:59:00 PM,"SCHOOL  E 156th St South Bronx, BX"
9/23/2014,3:59:00 PM," 676 E 141st St Mott Haven, BX"
9/23/2014,3:59:00 PM," 347 Concord Ave South Bronx, BX"
9/23/2014,4:00:00 PM,ALBERT HENLEY  44 Gramercy Park N NYC
9/23/2014,4:02:00 PM," 522 E 149th St South Bronx, BX"
9/23/2014,4:06:00 PM," 694 E 141st St Mott Haven, BX"
9/23/2014,4:07:00 PM," 3332 Rochambeau Ave Williamsbridge, BX"
9/23/2014,4:12:00 PM,"POR SAINT ANNS 515 E 143rd St Mott Haven, BX1"
9/23/2014,4:19:00 PM," 750 E 134th St Mott Haven, BX"
9/23/2014,4:20:00 PM," 342 E 146th St Cortlandt, BX"
9/23/2014,4:22:00 PM," 480 E 143rd St Mott Haven, BX"
9/23/2014,4:30:00 PM," 400 Brook Ave Mott Haven, BX"
9/23/2014,4:31:00 PM," 350 Saint Anns Ave Mott Haven, BX"
9/23/2014,4:33:00 PM," 14 Bruckner Blvd Mott Haven, BX"
9/23/2014,4:34:00 PM," 205 Alexander Ave Mott Haven, BX"
9/23/2014,4:37:00 PM," 1495 Morris Ave Tremont, BX"
9/23/2014,4:39:00 PM,". 377 Brook Ave Mott Haven, BX"
9/23/2014,4:40:00 PM," 340 Alexander Ave Mott Haven, BX"
9/23/2014,4:41:00 PM," 443 Saint Anns Ave South Bronx, BX"
9/23/2014,4:45:00 PM," 321 E 153rd St Cortlandt, BX"
9/23/2014,4:48:00 PM," 522 E 142nd St Mott Haven, BX"
9/23/2014,4:49:00 PM," 370 Morris Ave Cortlandt, BX"
9/23/2014,4:49:00 PM," 424 E 147th St South Bronx, BX"
9/23/2014,4:50:00 PM," 169 Cypress Ave Mott Haven, BX"
9/23/2014,4:51:00 PM," 370 Cypress Ave Mott Haven, BX"
9/23/2014,4:52:00 PM," 955 E 149th St South Bronx, BX"
9/23/2014,4:52:00 PM,Base 522 E 149th St Bronx
9/23/2014,4:54:00 PM," 155 E 149th St Cortlandt, BX"
9/23/2014,4:58:00 PM," 530 E 144th St Mott Haven, BX"
9/23/2014,4:58:00 PM," 455 Morris Park Ave Westfarms, BX"
9/23/2014,5:03:00 PM,HOSTOS 560 Exterior St Bronx
9/23/2014,5:04:00 PM," 353 Cypress Ave Mott Haven, BX"
9/23/2014,5:08:00 PM," 281 E 143rd St Cortlandt, BX"
9/23/2014,5:09:00 PM," 881 E 134th St Mott Haven, BX"
9/23/2014,5:11:00 PM," 815 E 152nd St South Bronx, BX"
9/23/2014,5:12:00 PM," 280 Alexander Ave Mott Haven, BX"
9/23/2014,5:12:00 PM," 511 E 146th St South Bronx, BX"
9/23/2014,5:13:00 PM," 27 Bruckner Blvd Mott Haven, BX"
9/23/2014,5:13:00 PM," 431 E 165th St Morrisania, BX"
9/23/2014,5:14:00 PM," 782 Brook Ave Cortlandt, BX"
9/23/2014,5:17:00 PM," 515 Jackson Ave South Bronx, BX"
9/23/2014,5:19:00 PM," 564 Jackson Ave South Bronx, BX"
9/23/2014,5:19:00 PM," 331 E 132nd St Mott Haven, BX"
9/23/2014,5:23:00 PM," 512 E 145th St Mott Haven, BX."
9/23/2014,5:26:00 PM," 686 Beck St South Bronx, BX"
9/23/2014,5:26:00 PM," 533 E 139th St Mott Haven, BX"
9/23/2014,5:27:00 PM,  TEST NYC
9/23/2014,5:28:00 PM," 511 E 146th St South Bronx, BX"
9/23/2014,5:29:00 PM,"CHINESE  E 144th St Mott Haven, BX"
9/23/2014,5:31:00 PM," 340 Beekman Ave Mott Haven, BX"
9/23/2014,5:33:00 PM," 944 E 163rd St Foxhurst, BX"
9/23/2014,5:34:00 PM," 490 E 143rd St Mott Haven, BX"
9/23/2014,5:34:00 PM,"THE STORAGE  112 Bruckner Blvd Soundview, BX"
9/23/2014,5:35:00 PM," 626 E 141st St Mott Haven, BX"
9/23/2014,5:37:00 PM," 351 Beekman Ave Mott Haven, BX"
9/23/2014,5:37:00 PM," 175 Alexander Ave Mott Haven, BX"
9/23/2014,5:44:00 PM," 845 E 138th St Mott Haven, BX"
9/23/2014,5:44:00 PM,"#1 575 E 140th St Mott Haven, BX"
9/23/2014,5:44:00 PM," 331 E 132nd St Mott Haven, BX"
9/23/2014,5:45:00 PM," 1520 Sheridan Ave Tremont, BX"
9/23/2014,5:47:00 PM," 674 E 136th St Mott Haven, BX"
9/23/2014,5:56:00 PM," 949 E 156th St South Bronx, BX"
9/23/2014,5:57:00 PM," 190 Lincoln Ave Mott Haven, BX"
9/23/2014,5:57:00 PM," 318 E 151st St Cortlandt, BX"
9/23/2014,5:58:00 PM," 863 E 141st St Mott Haven, BX"
9/23/2014,6:01:00 PM," 132 Alexander Ave Mott Haven, BX"
9/23/2014,6:04:00 PM,"new court house 265 E 161st St Cortlandt, BX"
9/23/2014,6:09:00 PM," 1611 Watson Ave Soundview, BX"
9/23/2014,6:13:00 PM," 655 Cauldwell Ave South Bronx, BX"
9/23/2014,6:13:00 PM," 731 E 136th St Mott Haven, BX"
9/23/2014,6:16:00 PM," 324 Powers Ave Mott Haven, BX"
9/23/2014,6:19:00 PM,"mcdonalds 85 Bruckner Blvd Mott Haven, BX"
9/23/2014,6:20:00 PM," 494 E 139th St Mott Haven, BX"
9/23/2014,6:20:00 PM," 610 Trinity Ave South Bronx, BX"
9/23/2014,6:21:00 PM," 370 Cypress Ave Mott Haven, BX"
9/23/2014,6:21:00 PM,"por saint anns 535 E 142nd St Mott Haven, BX"
9/23/2014,6:22:00 PM," 443 Saint Anns Ave South Bronx, BX"
9/23/2014,6:22:00 PM," 400 Brook Ave Mott Haven, BX"
9/23/2014,6:24:00 PM," 780 Saint Anns Ave South Bronx, BX"
9/23/2014,6:26:00 PM," 480 E 143rd St Mott Haven, BX"
9/23/2014,6:28:00 PM," 535 E 142nd St Mott Haven, BX"
9/23/2014,6:29:00 PM," 804 E 138th St Mott Haven, BX"
9/23/2014,6:29:00 PM," 536 E 142nd St Mott Haven, BX"
9/23/2014,6:31:00 PM," 383 E 141st St Mott Haven, BX"
9/23/2014,6:37:00 PM," 280 Alexander Ave Mott Haven, BX"
9/23/2014,6:38:00 PM," 205 Alexander Ave Mott Haven, BX"
9/23/2014,6:38:00 PM," 539 Wales Ave South Bronx, BX"
9/23/2014,6:43:00 PM," 480 Concord Ave South Bronx, BX"
9/23/2014,6:44:00 PM,"1 575 E 140th St Mott Haven, BX"
9/23/2014,6:47:00 PM," 350 Saint Anns Ave Mott Haven, BX"
9/23/2014,6:49:00 PM," 512 E 145th St Mott Haven, BX"
9/23/2014,6:50:00 PM," 462 E 144th St Mott Haven, BX"
9/23/2014,6:52:00 PM," 482 E 134th St Mott Haven, BX"
9/23/2014,6:55:00 PM," 436 E 149th St South Bronx, BX"
9/23/2014,6:56:00 PM," 679 E 138th St Mott Haven, BX"
9/23/2014,6:56:00 PM," 370 Brook Ave Mott Haven, BX\"
9/23/2014,6:57:00 PM," 545 E 145th St Mott Haven, BX"
9/23/2014,7:00:00 PM," 592 E 141st St Mott Haven, BX"
9/23/2014,7:02:00 PM," 411 E 136th St Mott Haven, BX"
9/23/2014,7:03:00 PM," 461 E 136th St Mott Haven, BX"
9/23/2014,7:03:00 PM," 432 Wales Ave South Bronx, BX"
9/23/2014,7:06:00 PM," 327 Beekman Ave Mott Haven, BX"
9/23/2014,7:08:00 PM," 475 Willis Ave South Bronx, BX"
9/23/2014,7:09:00 PM," 605 E 138th St Mott Haven, BX"
9/23/2014,7:09:00 PM," 758 E 149th St South Bronx, BX"
9/23/2014,7:10:00 PM," 69 Bruckner Blvd Mott Haven, BX"
9/23/2014,7:10:00 PM," 455 Jackson Ave South Bronx, BX"
9/23/2014,7:19:00 PM," 500 Southern Blvd South Bronx, BX"
9/23/2014,7:20:00 PM," 326 E 149th St Cortlandt, BX"
9/23/2014,7:20:00 PM," 699 E 137th St Mott Haven, BX"
9/23/2014,7:22:00 PM," 353 Cypress Ave Mott Haven, BX"
9/23/2014,7:24:00 PM," 600 E 137th St Mott Haven, BX"
9/23/2014,7:25:00 PM," 105 Willis Ave Mott Haven, BX"
9/23/2014,7:26:00 PM," 401 E 145th St Mott Haven, BX"
